name,price,new_name,First_Name,Last_Name,New_Price,above_100
Jesse Welch DDS,267.503489753471,Jesse Welch DDS,Jesse,Welch,267.5,True
Laura Leblanc,205.96179076415314,Laura Leblanc,Laura,Leblanc,205.96,True
Susan Parker,7.389760852750349,Susan Parker,Susan,Parker,7.39,
Laurie Harris,229.69760237168944,Laurie Harris,Laurie,Harris,229.7,True
Natalie Lawrence,86.76833662906454,Natalie Lawrence,Natalie,Lawrence,86.77,
Kara Hanson,275.43771449332104,Kara Hanson,Kara,Hanson,275.44,True
Joseph Walker,135.47413424843646,Joseph Walker,Joseph,Walker,135.47,True
Gregory Davis,155.66673944804126,Gregory Davis,Gregory,Davis,155.67,True
Paul Erickson,192.4996457397448,Paul Erickson,Paul,Erickson,192.5,True
Preston Holmes,36.86205401787303,Preston Holmes,Preston,Holmes,36.86,
Joy Buck,40.94451902474243,Joy Buck,Joy,Buck,40.94,
Brian Sherman,279.45302543953864,Brian Sherman,Brian,Sherman,279.45,True
Brandon Davis,17.824615572612416,Brandon Davis,Brandon,Davis,17.82,
Patricia Hamilton,63.23283850483444,Patricia Hamilton,Patricia,Hamilton,63.23,
Shawn Garcia,227.49111602667494,Shawn Garcia,Shawn,Garcia,227.49,True
William Stone,48.99103481805028,William Stone,William,Stone,48.99,
Brian Cunningham,294.76461415587124,Brian Cunningham,Brian,Cunningham,294.76,True
Shawn Norman,113.85204291097268,Shawn Norman,Shawn,Norman,113.85,True
Evan Ibarra,32.32820193454557,Evan Ibarra,Evan,Ibarra,32.33,
Logan Porter,157.57447198137277,Logan Porter,Logan,Porter,157.57,True
Kerry Gibson,216.94869079355598,Kerry Gibson,Kerry,Gibson,216.95,True
Christine Parsons,232.11707495755482,Christine Parsons,Christine,Parsons,232.12,True
Erica Chung,204.14091774995532,Erica Chung,Erica,Chung,204.14,True
Alan Collins,29.58632407799675,Alan Collins,Alan,Collins,29.59,
John Robinson,60.3735307508935,John Robinson,John,Robinson,60.37,
Monique Santos,82.0825658742478,Monique Santos,Monique,Santos,82.08,
Nicole Mason,190.23873487273437,Nicole Mason,Nicole,Mason,190.24,True
Michael Knight,238.75768330930785,Michael Knight,Michael,Knight,238.76,True
John Bishop,18.291685542500762,John Bishop,John,Bishop,18.29,
Christopher Odom,282.993187098404,Christopher Odom,Christopher,Odom,282.99,True
Michael Walker,149.84284929939588,Michael Walker,Michael,Walker,149.84,True
Crystal Wall,187.58680273369416,Crystal Wall,Crystal,Wall,187.59,True
Christian Ramirez,258.41062062713377,Christian Ramirez,Christian,Ramirez,258.41,True
Kevin Rowland,185.64104245008053,Kevin Rowland,Kevin,Rowland,185.64,True
Candice Mcintosh,266.27066732117885,Candice Mcintosh,Candice,Mcintosh,266.27,True
Leslie Hoffman,282.0595112838478,Leslie Hoffman,Leslie,Hoffman,282.06,True
James Johnson,263.3739193220329,James Johnson,James,Johnson,263.37,True
Jennifer Shepherd,183.9723913938841,Jennifer Shepherd,Jennifer,Shepherd,183.97,True
Susan Tucker,187.49941621943626,Susan Tucker,Susan,Tucker,187.5,True
Michele Harvey,271.0984188113323,Michele Harvey,Michele,Harvey,271.1,True
Teresa Collins,186.97154098753154,Teresa Collins,Teresa,Collins,186.97,True
Jonathan Leblanc,128.2066648248074,Jonathan Leblanc,Jonathan,Leblanc,128.21,True
Stephanie Morgan,209.8417398238391,Stephanie Morgan,Stephanie,Morgan,209.84,True
Michael Duran,67.48301306242818,Michael Duran,Michael,Duran,67.48,
Daniel Cannon,193.3728586323216,Daniel Cannon,Daniel,Cannon,193.37,True
Kayla Butler,157.40522135708963,Kayla Butler,Kayla,Butler,157.41,True
Jimmy Harrell,162.69536449798358,Jimmy Harrell,Jimmy,Harrell,162.7,True
Jeffery Fuentes,32.984416996636035,Jeffery Fuentes,Jeffery,Fuentes,32.98,
Lucas Rivera,280.97080548293184,Lucas Rivera,Lucas,Rivera,280.97,True
Mark Le,197.95757018804835,Mark Le,Mark,Le,197.96,True
Taylor Myers,92.37292176594171,Taylor Myers,Taylor,Myers,92.37,
Robert Berger,41.582518716199225,Robert Berger,Robert,Berger,41.58,
Victor White,71.28349375716053,Victor White,Victor,White,71.28,
Caroline Powell,59.57791040583494,Caroline Powell,Caroline,Powell,59.58,
Erica Austin,225.3624114016132,Erica Austin,Erica,Austin,225.36,True
Douglas Henry,260.1867785652004,Douglas Henry,Douglas,Henry,260.19,True
Monica Miller,45.66425504708725,Monica Miller,Monica,Miller,45.66,
Kimberly Martin,42.849802333781476,Kimberly Martin,Kimberly,Martin,42.85,
Felicia Larson,184.2056337669101,Felicia Larson,Felicia,Larson,184.21,True
Cassandra Frazier,19.266727073349546,Cassandra Frazier,Cassandra,Frazier,19.27,
Heather Phelps,119.01456241802327,Heather Phelps,Heather,Phelps,119.01,True
John Hart,181.28024434141383,John Hart,John,Hart,181.28,True
Meredith Moore,84.42598279166761,Meredith Moore,Meredith,Moore,84.43,
Isabel Pratt,24.78342558815617,Isabel Pratt,Isabel,Pratt,24.78,
Misty Martin,269.9902036117353,Misty Martin,Misty,Martin,269.99,True
Jessica Richards,64.7266457255161,Jessica Richards,Jessica,Richards,64.73,
Margaret Campbell,174.29863243161162,Margaret Campbell,Margaret,Campbell,174.3,True
Michael Frazier,47.57992919770486,Michael Frazier,Michael,Frazier,47.58,
Michael Sharp,115.6658502373896,Michael Sharp,Michael,Sharp,115.67,True
Cindy Pena,152.2234362169376,Cindy Pena,Cindy,Pena,152.22,True
Jacob Dominguez,153.47796717351883,Jacob Dominguez,Jacob,Dominguez,153.48,True
Cody Scott,66.56588387187239,Cody Scott,Cody,Scott,66.57,
Nicole Coffey,118.19527513859049,Nicole Coffey,Nicole,Coffey,118.2,True
Crystal Snyder,155.4661092212071,Crystal Snyder,Crystal,Snyder,155.47,True
Matthew Love,285.09754093107523,Matthew Love,Matthew,Love,285.1,True
Marcus Ortega,188.10945882599117,Marcus Ortega,Marcus,Ortega,188.11,True
Jason Jackson,99.20589922568581,Jason Jackson,Jason,Jackson,99.21,
Daniel Ramos,58.3198536712776,Daniel Ramos,Daniel,Ramos,58.32,
Raymond Wilson,200.38556252269782,Raymond Wilson,Raymond,Wilson,200.39,True
Lindsey Garcia,170.99512653965934,Lindsey Garcia,Lindsey,Garcia,171.0,True
Donna Orr,40.46338095803568,Donna Orr,Donna,Orr,40.46,
Wendy Horn,5.929938405608093,Wendy Horn,Wendy,Horn,5.93,
Mario Mclaughlin,90.33380664268594,Mario Mclaughlin,Mario,Mclaughlin,90.33,
Benjamin Barron,20.671244775095424,Benjamin Barron,Benjamin,Barron,20.67,
Mark Moss,33.79532721835812,Mark Moss,Mark,Moss,33.8,
Travis Garza,82.87258330894882,Travis Garza,Travis,Garza,82.87,
George Lopez,0.94224768795369,George Lopez,George,Lopez,0.94,
Gabriel Barnes,69.59826205147193,Gabriel Barnes,Gabriel,Barnes,69.6,
Daniel Johnson,214.52402997121882,Daniel Johnson,Daniel,Johnson,214.52,True
Mitchell Davis,158.78271119811384,Mitchell Davis,Mitchell,Davis,158.78,True
Mark White,56.21176866854576,Mark White,Mark,White,56.21,
Michael Foster,115.24223250675935,Michael Foster,Michael,Foster,115.24,True
Pamela Solis,66.64708198080075,Pamela Solis,Pamela,Solis,66.65,
Maxwell Frost,0.006023502328522667,Maxwell Frost,Maxwell,Frost,0.01,
Chad Jones,67.87794805744285,Chad Jones,Chad,Jones,67.88,
Don Mcdaniel,228.59187388959575,Don Mcdaniel,Don,Mcdaniel,228.59,True
Lisa Morrison,73.99054689109086,Lisa Morrison,Lisa,Morrison,73.99,
Jeffrey Clark,239.43865536255225,Jeffrey Clark,Jeffrey,Clark,239.44,True
Melissa Santiago,128.26163905080284,Melissa Santiago,Melissa,Santiago,128.26,True
Jason Adams,21.57128968130684,Jason Adams,Jason,Adams,21.57,
Mrs. Wendy Myers,263.6809244891888,Wendy Myers,Wendy,Myers,263.68,True
Norman Wade,99.62709317381281,Norman Wade,Norman,Wade,99.63,
Roberto Brown,215.0393466882272,Roberto Brown,Roberto,Brown,215.04,True
Casey Wright,280.2032306597189,Casey Wright,Casey,Wright,280.2,True
Juan Rivera,91.13816712693291,Juan Rivera,Juan,Rivera,91.14,
Terry Gallegos,268.58447333320987,Terry Gallegos,Terry,Gallegos,268.58,True
Timothy Jones,153.22288307970751,Timothy Jones,Timothy,Jones,153.22,True
Sarah Crawford,230.51789205774728,Sarah Crawford,Sarah,Crawford,230.52,True
Christopher Hammond,263.09583320443,Christopher Hammond,Christopher,Hammond,263.1,True
Ashley Cantu,285.4035790914037,Ashley Cantu,Ashley,Cantu,285.4,True
Mathew Harris,46.60501825362964,Mathew Harris,Mathew,Harris,46.61,
David Williams,193.40195308108585,David Williams,David,Williams,193.4,True
Catherine Novak,184.89541589895447,Catherine Novak,Catherine,Novak,184.9,True
Jonathan Cobb,42.21066367435362,Jonathan Cobb,Jonathan,Cobb,42.21,
Elizabeth Alexander,98.4451455314104,Elizabeth Alexander,Elizabeth,Alexander,98.45,
Michelle Fisher,77.16597053629548,Michelle Fisher,Michelle,Fisher,77.17,
David Griffith,180.02537580061875,David Griffith,David,Griffith,180.03,True
Suzanne Murray,178.47270150848198,Suzanne Murray,Suzanne,Murray,178.47,True
Antonio Beasley,28.09527269395895,Antonio Beasley,Antonio,Beasley,28.1,
Terry Hobbs,216.58929772477947,Terry Hobbs,Terry,Hobbs,216.59,True
Kathleen Chan,211.18999372805615,Kathleen Chan,Kathleen,Chan,211.19,True
Audrey Adkins,285.66161974673173,Audrey Adkins,Audrey,Adkins,285.66,True
Jonathan Patel,148.88039961394958,Jonathan Patel,Jonathan,Patel,148.88,True
Micheal Baker,134.55424064411565,Micheal Baker,Micheal,Baker,134.55,True
Brandon Stein,164.6600324786962,Brandon Stein,Brandon,Stein,164.66,True
Annette Douglas,10.028469559224083,Annette Douglas,Annette,Douglas,10.03,
Jeffery Webb,269.14935429040804,Jeffery Webb,Jeffery,Webb,269.15,True
Michael Miller,200.09925955695556,Michael Miller,Michael,Miller,200.1,True
Cassandra Mcintyre,127.0227848133108,Cassandra Mcintyre,Cassandra,Mcintyre,127.02,True
Brittany Allen,215.7370745151536,Brittany Allen,Brittany,Allen,215.74,True
Erin Robinson,79.41903826954574,Erin Robinson,Erin,Robinson,79.42,
Anthony Sims,77.62412955169773,Anthony Sims,Anthony,Sims,77.62,
Craig Jones,51.50213970967557,Craig Jones,Craig,Jones,51.5,
Annette Peterson,228.64500151734867,Annette Peterson,Annette,Peterson,228.65,True
Victor Reed,45.41500465462218,Victor Reed,Victor,Reed,45.42,
Nathan Love,84.66811648670443,Nathan Love,Nathan,Love,84.67,
William Chavez,17.550605637605898,William Chavez,William,Chavez,17.55,
Patrick Kennedy,203.38913679702526,Patrick Kennedy,Patrick,Kennedy,203.39,True
Andrea Jones,246.20895437063083,Andrea Jones,Andrea,Jones,246.21,True
Michele Mathews,59.39395121880413,Michele Mathews,Michele,Mathews,59.39,
Yolanda Romero,155.2585807526381,Yolanda Romero,Yolanda,Romero,155.26,True
Abigail Beck,26.82615917896829,Abigail Beck,Abigail,Beck,26.83,
Christopher Hughes,261.9344579942354,Christopher Hughes,Christopher,Hughes,261.93,True
Kristina Gutierrez,293.99555238356095,Kristina Gutierrez,Kristina,Gutierrez,294.0,True
Cristina Cervantes,145.77196131210826,Cristina Cervantes,Cristina,Cervantes,145.77,True
Victor Johnson,32.81941552374082,Victor Johnson,Victor,Johnson,32.82,
Lauren Page,111.92347310260023,Lauren Page,Lauren,Page,111.92,True
Charles Orozco,65.25318711020502,Charles Orozco,Charles,Orozco,65.25,
Andrea Bowen,30.275214278305963,Andrea Bowen,Andrea,Bowen,30.28,
Caleb Smith,213.54346582453843,Caleb Smith,Caleb,Smith,213.54,True
Christine Bradford,291.84485561000616,Christine Bradford,Christine,Bradford,291.84,True
Pamela Lee,128.3788860707315,Pamela Lee,Pamela,Lee,128.38,True
Ronald Steele,287.8604108542192,Ronald Steele,Ronald,Steele,287.86,True
Tami Lynch,123.38505433307336,Tami Lynch,Tami,Lynch,123.39,True
Thomas Glenn,124.17995346069199,Thomas Glenn,Thomas,Glenn,124.18,True
Melinda Aguilar,267.49898093952777,Melinda Aguilar,Melinda,Aguilar,267.5,True
Martin Harris,1.7523571946796213,Martin Harris,Martin,Harris,1.75,
Karen Hunter,139.0751757474085,Karen Hunter,Karen,Hunter,139.08,True
Donald Leon,66.84670418274759,Donald Leon,Donald,Leon,66.85,
Frances Lewis,5.5229381020568065,Frances Lewis,Frances,Lewis,5.52,
Cesar Jackson,182.3282967355393,Cesar Jackson,Cesar,Jackson,182.33,True
Carla Green,69.40929229946558,Carla Green,Carla,Green,69.41,
Angela Le,167.3410827848216,Angela Le,Angela,Le,167.34,True
Maria Bryant,66.38307670585361,Maria Bryant,Maria,Bryant,66.38,
David Cisneros,67.6363251023016,David Cisneros,David,Cisneros,67.64,
Amanda Henderson DVM,6.139394347990046,Amanda Henderson DVM,Amanda,Henderson,6.14,
Anthony Choi,299.62613888737275,Anthony Choi,Anthony,Choi,299.63,True
Ricardo Barnes,68.20083729245376,Ricardo Barnes,Ricardo,Barnes,68.2,
Ashley Davis,125.00578379734208,Ashley Davis,Ashley,Davis,125.01,True
Patricia Maxwell,254.0100375920999,Patricia Maxwell,Patricia,Maxwell,254.01,True
Michael Miller,52.69843398946534,Michael Miller,Michael,Miller,52.7,
Carla Carter,191.69780828517943,Carla Carter,Carla,Carter,191.7,True
Rachael Oliver,268.24585595840193,Rachael Oliver,Rachael,Oliver,268.25,True
Donald Gardner,70.51295454078283,Donald Gardner,Donald,Gardner,70.51,
Brad Garcia,227.64560930586293,Brad Garcia,Brad,Garcia,227.65,True
Megan Smith,5.820828255799004,Megan Smith,Megan,Smith,5.82,
Anthony Torres,214.61441942502086,Anthony Torres,Anthony,Torres,214.61,True
Karen Smith,201.45172214826007,Karen Smith,Karen,Smith,201.45,True
Teresa Robinson,68.36915650883478,Teresa Robinson,Teresa,Robinson,68.37,
Gregory Morris,58.53092311882124,Gregory Morris,Gregory,Morris,58.53,
Lisa Holmes,17.99530629195052,Lisa Holmes,Lisa,Holmes,18.0,
Lisa Navarro,97.51500773387406,Lisa Navarro,Lisa,Navarro,97.52,
Sabrina Michael,243.42777322012046,Sabrina Michael,Sabrina,Michael,243.43,True
Susan Matthews,200.41230614542542,Susan Matthews,Susan,Matthews,200.41,True
John Kim,51.53702610432187,John Kim,John,Kim,51.54,
Sara Sutton,189.52216674909025,Sara Sutton,Sara,Sutton,189.52,True
Jeremy Glover,278.9105667689028,Jeremy Glover,Jeremy,Glover,278.91,True
William Carter,23.21680649643675,William Carter,William,Carter,23.22,
Krystal Cortez,56.11154916105112,Krystal Cortez,Krystal,Cortez,56.11,
Spencer Mccarthy,279.5995400483737,Spencer Mccarthy,Spencer,Mccarthy,279.6,True
Troy Gardner,104.55329179837051,Troy Gardner,Troy,Gardner,104.55,True
Peter Flores,74.41065758284664,Peter Flores,Peter,Flores,74.41,
Angela Shelton,146.4098961215042,Angela Shelton,Angela,Shelton,146.41,True
John Burgess,108.63730434825344,John Burgess,John,Burgess,108.64,True
Aaron Cook,184.46428757096686,Aaron Cook,Aaron,Cook,184.46,True
Lisa Dennis,211.37842627621376,Lisa Dennis,Lisa,Dennis,211.38,True
Brenda Navarro,298.8288141367433,Brenda Navarro,Brenda,Navarro,298.83,True
Kayla Hall,9.281220883482156,Kayla Hall,Kayla,Hall,9.28,
Katelyn Conner,40.76078965071789,Katelyn Conner,Katelyn,Conner,40.76,
Alexandra Bell,143.3930959471059,Alexandra Bell,Alexandra,Bell,143.39,True
Ann Wilson,225.51580073692318,Ann Wilson,Ann,Wilson,225.52,True
Colleen Snow,263.67347189946355,Colleen Snow,Colleen,Snow,263.67,True
Mrs. Lisa Pham,189.8902207640859,Lisa Pham,Lisa,Pham,189.89,True
Scott Taylor,247.38296861820407,Scott Taylor,Scott,Taylor,247.38,True
Donald Wood,210.88073363860957,Donald Wood,Donald,Wood,210.88,True
Dawn Salas,143.5431985389506,Dawn Salas,Dawn,Salas,143.54,True
Aimee Wilson,130.91090373650698,Aimee Wilson,Aimee,Wilson,130.91,True
Dana Reyes,163.0410422420479,Dana Reyes,Dana,Reyes,163.04,True
Zoe Robinson,154.70204707132757,Zoe Robinson,Zoe,Robinson,154.7,True
Bradley Ryan,5.450063924205361,Bradley Ryan,Bradley,Ryan,5.45,
Katherine Hopkins,82.65015723908465,Katherine Hopkins,Katherine,Hopkins,82.65,
Brandon Cervantes,288.22698633197905,Brandon Cervantes,Brandon,Cervantes,288.23,True
Lisa French,178.26855471147968,Lisa French,Lisa,French,178.27,True
Justin Johnson,29.622281788344342,Justin Johnson,Justin,Johnson,29.62,
Amanda Johns,126.12941789375755,Amanda Johns,Amanda,Johns,126.13,True
Ryan Shea,97.27702497679444,Ryan Shea,Ryan,Shea,97.28,
Kyle Hart,189.1208857548024,Kyle Hart,Kyle,Hart,189.12,True
Kari Jones,155.7406301902334,Kari Jones,Kari,Jones,155.74,True
Matthew White,264.0155108928605,Matthew White,Matthew,White,264.02,True
Leah King,26.05865282025827,Leah King,Leah,King,26.06,
Katherine Bowers,102.69259110486523,Katherine Bowers,Katherine,Bowers,102.69,True
Emily Gonzalez,115.53335459133456,Emily Gonzalez,Emily,Gonzalez,115.53,True
Dylan Williamson,192.1510027277441,Dylan Williamson,Dylan,Williamson,192.15,True
Matthew Jordan,231.34698530365372,Matthew Jordan,Matthew,Jordan,231.35,True
Corey Williams,282.73092434382335,Corey Williams,Corey,Williams,282.73,True
Deanna Braun,99.44804526958364,Deanna Braun,Deanna,Braun,99.45,
Thomas Harrell,184.40719064363404,Thomas Harrell,Thomas,Harrell,184.41,True
Ronald Schmidt,88.63393733741795,Ronald Schmidt,Ronald,Schmidt,88.63,
Thomas Johnson,113.62816021601377,Thomas Johnson,Thomas,Johnson,113.63,True
Angela Lopez,6.367848540510335,Angela Lopez,Angela,Lopez,6.37,
Tina Moore DDS,25.289086488710037,Tina Moore DDS,Tina,Moore,25.29,
Ashley Scott,30.488748489961672,Ashley Scott,Ashley,Scott,30.49,
Michelle Higgins,142.4860124351768,Michelle Higgins,Michelle,Higgins,142.49,True
Cynthia Buck,280.16262538702307,Cynthia Buck,Cynthia,Buck,280.16,True
Sandra Baker,169.95763919538322,Sandra Baker,Sandra,Baker,169.96,True
Mr. Jake Ortiz,79.96908522000976,Jake Ortiz,Jake,Ortiz,79.97,
Amanda Rivers,45.077539571122024,Amanda Rivers,Amanda,Rivers,45.08,
Amy Cameron,240.8597058692565,Amy Cameron,Amy,Cameron,240.86,True
John Wood,172.40282988407174,John Wood,John,Wood,172.4,True
Robert Gonzalez,116.33876880433235,Robert Gonzalez,Robert,Gonzalez,116.34,True
Kevin White,122.7698803557444,Kevin White,Kevin,White,122.77,True
Douglas Martinez,68.86292703284667,Douglas Martinez,Douglas,Martinez,68.86,
Cynthia Wright,212.2051744063066,Cynthia Wright,Cynthia,Wright,212.21,True
Mike Burton,156.62849710660169,Mike Burton,Mike,Burton,156.63,True
Kelly Suarez,103.35213189511197,Kelly Suarez,Kelly,Suarez,103.35,True
Carla Anderson,176.78128969797532,Carla Anderson,Carla,Anderson,176.78,True
Crystal Ewing,76.54600803160227,Crystal Ewing,Crystal,Ewing,76.55,
Rebekah Brown,248.68817082117386,Rebekah Brown,Rebekah,Brown,248.69,True
David Love,214.98262307658752,David Love,David,Love,214.98,True
Katie Beltran,58.333271251578296,Katie Beltran,Katie,Beltran,58.33,
Charles Collins,82.98169237320171,Charles Collins,Charles,Collins,82.98,
Timothy Long,57.810809322428845,Timothy Long,Timothy,Long,57.81,
Kyle Castro,257.8598271342861,Kyle Castro,Kyle,Castro,257.86,True
Charles Atkinson,201.25194981732525,Charles Atkinson,Charles,Atkinson,201.25,True
Gregg Robles,243.94154331590187,Gregg Robles,Gregg,Robles,243.94,True
Joseph Dodson,231.7140952951754,Joseph Dodson,Joseph,Dodson,231.71,True
Richard Morris,205.68535508975216,Richard Morris,Richard,Morris,205.69,True
Joshua Jones,51.995162272319654,Joshua Jones,Joshua,Jones,52.0,
Kathryn Ray,297.6800769821527,Kathryn Ray,Kathryn,Ray,297.68,True
David Barber,265.7787889220708,David Barber,David,Barber,265.78,True
Ashley Montgomery,91.98527467768277,Ashley Montgomery,Ashley,Montgomery,91.99,
Erin Torres,162.26005673694613,Erin Torres,Erin,Torres,162.26,True
Theodore Perry,54.28283978066847,Theodore Perry,Theodore,Perry,54.28,
Christopher Dixon,151.5542565145291,Christopher Dixon,Christopher,Dixon,151.55,True
Michael Lee,222.59832547275062,Michael Lee,Michael,Lee,222.6,True
Mr. James Gay,90.80036830896792,James Gay,James,Gay,90.8,
Brittany Brandt,48.31482285172616,Brittany Brandt,Brittany,Brandt,48.31,
Rebecca Pena,40.50428650311007,Rebecca Pena,Rebecca,Pena,40.5,
Harold Harris,30.280511316608287,Harold Harris,Harold,Harris,30.28,
Alan Smith,136.7173873328819,Alan Smith,Alan,Smith,136.72,True
Lynn Petersen,119.2887039938764,Lynn Petersen,Lynn,Petersen,119.29,True
Alex Williams,125.23514617592821,Alex Williams,Alex,Williams,125.24,True
Mrs. Maria Johnson,140.61800021700742,Maria Johnson,Maria,Johnson,140.62,True
Teresa Ramirez,68.89411816518813,Teresa Ramirez,Teresa,Ramirez,68.89,
Jessica Williams,211.29273374247262,Jessica Williams,Jessica,Williams,211.29,True
Eric Stokes,141.43524960844758,Eric Stokes,Eric,Stokes,141.44,True
Sarah Young,165.88980617753444,Sarah Young,Sarah,Young,165.89,True
Nicholas Hinton,175.53242324682228,Nicholas Hinton,Nicholas,Hinton,175.53,True
David Merritt,22.805912470185795,David Merritt,David,Merritt,22.81,
Brandy Murray,118.5845901064095,Brandy Murray,Brandy,Murray,118.58,True
Melissa Lewis,263.60125691100905,Melissa Lewis,Melissa,Lewis,263.6,True
Adam Johnson,229.07017256915265,Adam Johnson,Adam,Johnson,229.07,True
